No,Title,Link,Tags,Acceptance,Difficulty,Frequency
1346,Check If N and Its Double Exist,https://leetcode.com/problems/check-if-n-and-its-double-exist/description/,[Array][Hash Table][Two Pointers][Binary Search][Sorting],37.00%,Easy,0%
2611,Mice and Cheese,https://leetcode.com/problems/mice-and-cheese/description/,[Array][Greedy][Sorting][Heap (Priority Queue)],44.50%,Medium,0%
3077,Maximum Strength of K Disjoint Subarrays,https://leetcode.com/problems/maximum-strength-of-k-disjoint-subarrays/description/,[Array][Dynamic Programming][Prefix Sum],26.90%,Hard,0%
1859,Sorting the Sentence,https://leetcode.com/problems/sorting-the-sentence/description/,[String][Sorting],83.00%,Easy,0%
1476,Subrectangle Queries,https://leetcode.com/problems/subrectangle-queries/description/,[Array][Design][Matrix],88.20%,Medium,0%
1962,Remove Stones to Minimize the Total,https://leetcode.com/problems/remove-stones-to-minimize-the-total/description/,[Array][Greedy][Heap (Priority Queue)],61.80%,Medium,0%
2446,Determine if Two Events Have Conflict,https://leetcode.com/problems/determine-if-two-events-have-conflict/description/,[Array][String],50.70%,Easy,0%
731,My Calendar II,https://leetcode.com/problems/my-calendar-ii/description/,[Binary Search][Design][Segment Tree][Ordered Set],55.30%,Medium,0%
1162,As Far from Land as Possible,https://leetcode.com/problems/as-far-from-land-as-possible/description/,[Array][Dynamic Programming][Breadth-First Search][Matrix],51.60%,Medium,0%
1212,Team Scores in Football Tournament,https://leetcode.com/problems/team-scores-in-football-tournament/description/,[Database],55.70%,Medium,0%
2739,Total Distance Traveled,https://leetcode.com/problems/total-distance-traveled/description/,[Math][Simulation],38.80%,Easy,0%
1551,Minimum Operations to Make Array Equal,https://leetcode.com/problems/minimum-operations-to-make-array-equal/description/,[Math],82.20%,Medium,0%
747,Largest Number At Least Twice of Others,https://leetcode.com/problems/largest-number-at-least-twice-of-others/description/,[Array][Sorting],48.60%,Easy,0%
2880,Select Data,https://leetcode.com/problems/select-data/description/,,77.80%,Easy,0%
2828,Check if a String Is an Acronym of Words,https://leetcode.com/problems/check-if-a-string-is-an-acronym-of-words/description/,[Array][String],82.90%,Easy,0%
375,Guess Number Higher or Lower II,https://leetcode.com/problems/guess-number-higher-or-lower-ii/description/,[Math][Dynamic Programming][Game Theory],48.70%,Medium,0%
748,Shortest Completing Word,https://leetcode.com/problems/shortest-completing-word/description/,[Array][Hash Table][String],59.80%,Easy,0%
331,Verify Preorder Serialization of a Binary Tree,https://leetcode.com/problems/verify-preorder-serialization-of-a-binary-tree/description/,[String][Stack][Tree][Binary Tree],45.10%,Medium,0%
2542,Maximum Subsequence Score,https://leetcode.com/problems/maximum-subsequence-score/description/,[Array][Greedy][Sorting][Heap (Priority Queue)],53.70%,Medium,0%
1525,Number of Good Ways to Split a String,https://leetcode.com/problems/number-of-good-ways-to-split-a-string/description/,[String][Dynamic Programming][Bit Manipulation],68.30%,Medium,0%
3034,Number of Subarrays That Match a Pattern I,https://leetcode.com/problems/number-of-subarrays-that-match-a-pattern-i/description/,[Array][Rolling Hash][String Matching][Hash Function],65.70%,Medium,0%
3029,Minimum Time to Revert Word to Initial State I,https://leetcode.com/problems/minimum-time-to-revert-word-to-initial-state-i/description/,[String][Rolling Hash][String Matching][Hash Function],39.50%,Medium,0%
2244,Minimum Rounds to Complete All Tasks,https://leetcode.com/problems/minimum-rounds-to-complete-all-tasks/description/,[Array][Hash Table][Greedy][Counting],62.90%,Medium,0%
1374,Generate a String With Characters That Have Odd Counts,https://leetcode.com/problems/generate-a-string-with-characters-that-have-odd-counts/description/,[String],77.70%,Easy,0%
2716,Minimize String Length,https://leetcode.com/problems/minimize-string-length/description/,[Hash Table][String],75.10%,Easy,0%
2894,Divisible and Non-divisible Sums Difference,https://leetcode.com/problems/divisible-and-non-divisible-sums-difference/description/,[Math],88.20%,Easy,0%
1329,Sort the Matrix Diagonally,https://leetcode.com/problems/sort-the-matrix-diagonally/description/,[Array][Sorting][Matrix],82.90%,Medium,0%
1014,Best Sightseeing Pair,https://leetcode.com/problems/best-sightseeing-pair/description/,[Array][Dynamic Programming],59.20%,Medium,0%
2465,Number of Distinct Averages,https://leetcode.com/problems/number-of-distinct-averages/description/,[Array][Hash Table][Two Pointers][Sorting],57.80%,Easy,0%
1822,Sign of the Product of an Array,https://leetcode.com/problems/sign-of-the-product-of-an-array/description/,[Array][Math],65.30%,Easy,0%
1971,Find if Path Exists in Graph,https://leetcode.com/problems/find-if-path-exists-in-graph/description/,[Depth-First Search][Breadth-First Search][Union Find][Graph],51.50%,Easy,0%
848,Shifting Letters,https://leetcode.com/problems/shifting-letters/description/,[Array][String][Prefix Sum],44.80%,Medium,0%
2126,Destroying Asteroids,https://leetcode.com/problems/destroying-asteroids/description/,[Array][Greedy][Sorting],51.40%,Medium,0%
596,Classes More Than 5 Students,https://leetcode.com/problems/classes-more-than-5-students/description/,[Database],54.00%,Easy,0%
598,Range Addition II,https://leetcode.com/problems/range-addition-ii/description/,[Array][Math],56.00%,Easy,0%
1664,Ways to Make a Fair Array,https://leetcode.com/problems/ways-to-make-a-fair-array/description/,[Array][Prefix Sum],63.40%,Medium,0%
3072,Distribute Elements Into Two Arrays II,https://leetcode.com/problems/distribute-elements-into-two-arrays-ii/description/,[Array][Binary Indexed Tree][Segment Tree][Simulation],25.90%,Hard,0%
807,Max Increase to Keep City Skyline,https://leetcode.com/problems/max-increase-to-keep-city-skyline/description/,[Array][Greedy][Matrix],86.10%,Medium,0%
563,Binary Tree Tilt,https://leetcode.com/problems/binary-tree-tilt/description/,[Tree][Depth-First Search][Binary Tree],61.60%,Easy,0%
1262,Greatest Sum Divisible by Three,https://leetcode.com/problems/greatest-sum-divisible-by-three/description/,[Array][Dynamic Programming][Greedy][Sorting],50.70%,Medium,0%
1837,Sum of Digits in Base K,https://leetcode.com/problems/sum-of-digits-in-base-k/description/,[Math],77.20%,Easy,0%
846,Hand of Straights,https://leetcode.com/problems/hand-of-straights/description/,[Array][Hash Table][Greedy][Sorting],55.80%,Medium,0%
807,Max Increase to Keep City Skyline,https://leetcode.com/problems/max-increase-to-keep-city-skyline/description/,[Array][Greedy][Matrix],86.10%,Medium,0%
563,Binary Tree Tilt,https://leetcode.com/problems/binary-tree-tilt/description/,[Tree][Depth-First Search][Binary Tree],61.60%,Easy,0%
1262,Greatest Sum Divisible by Three,https://leetcode.com/problems/greatest-sum-divisible-by-three/description/,[Array][Dynamic Programming][Greedy][Sorting],50.70%,Medium,0%
1837,Sum of Digits in Base K,https://leetcode.com/problems/sum-of-digits-in-base-k/description/,[Math],77.20%,Easy,0%
846,Hand of Straights,https://leetcode.com/problems/hand-of-straights/description/,[Array][Hash Table][Greedy][Sorting],55.80%,Medium,0%
2315,Count Asterisks,https://leetcode.com/problems/count-asterisks/description/,[String],82.10%,Easy,0%
1778,Shortest Path in a Hidden Grid,https://leetcode.com/problems/shortest-path-in-a-hidden-grid/description/,[Depth-First Search][Breadth-First Search][Graph][Interactive],39.00%,Medium,0%
2352,Equal Row and Column Pairs,https://leetcode.com/problems/equal-row-and-column-pairs/description/,[Array][Hash Table][Matrix][Simulation],70.80%,Medium,0%
1693,Daily Leads and Partners,https://leetcode.com/problems/daily-leads-and-partners/description/,[Database],86.50%,Easy,0%
3024,Type of Triangle,https://leetcode.com/problems/type-of-triangle/description/,[Array][Math][Sorting],38.40%,Easy,0%
671,Second Minimum Node In a Binary Tree,https://leetcode.com/problems/second-minimum-node-in-a-binary-tree/description/,[Tree][Depth-First Search][Binary Tree],44.50%,Easy,0%
693,Binary Number with Alternating Bits,https://leetcode.com/problems/binary-number-with-alternating-bits/description/,[Bit Manipulation],62.30%,Easy,0%
3082,Find the Sum of the Power of All Subsequences,https://leetcode.com/problems/find-the-sum-of-the-power-of-all-subsequences/description/,[Array][Dynamic Programming],37.00%,Hard,0%
1460,Make Two Arrays Equal by Reversing Subarrays,https://leetcode.com/problems/make-two-arrays-equal-by-reversing-subarrays/description/,[Array][Hash Table][Sorting],71.90%,Easy,0%
2053,Kth Distinct String in an Array,https://leetcode.com/problems/kth-distinct-string-in-an-array/description/,[Array][Hash Table][String][Counting],72.60%,Easy,0%
1952,Three Divisors,https://leetcode.com/problems/three-divisors/description/,[Math][Enumeration][Number Theory],60.40%,Easy,0%
3042,Count Prefix and Suffix Pairs I,https://leetcode.com/problems/count-prefix-and-suffix-pairs-i/description/,[Array][String][Trie][Rolling Hash][String Matching][Hash Function],63.70%,Easy,0%
530,Minimum Absolute Difference in BST,https://leetcode.com/problems/minimum-absolute-difference-in-bst/description/,[Tree][Depth-First Search][Breadth-First Search][Binary Search Tree][Binary Tree],58.40%,Easy,0%
814,Binary Tree Pruning,https://leetcode.com/problems/binary-tree-pruning/description/,[Tree][Depth-First Search][Binary Tree],72.20%,Medium,0%
2109,Adding Spaces to a String,https://leetcode.com/problems/adding-spaces-to-a-string/description/,[Array][Two Pointers][String][Simulation],58.10%,Medium,0%
775,Global and Local Inversions,https://leetcode.com/problems/global-and-local-inversions/description/,[Array][Math],42.50%,Medium,0%
2220,Minimum Bit Flips to Convert Number,https://leetcode.com/problems/minimum-bit-flips-to-convert-number/description/,[Bit Manipulation],83.50%,Easy,0%
2744,Find Maximum Number of String Pairs,https://leetcode.com/problems/find-maximum-number-of-string-pairs/description/,[Array][Hash Table][String][Simulation],80.90%,Easy,0%
2678,Number of Senior Citizens,https://leetcode.com/problems/number-of-senior-citizens/description/,[Array][String],76.20%,Easy,0%
2154,Keep Multiplying Found Values by Two,https://leetcode.com/problems/keep-multiplying-found-values-by-two/description/,[Array][Hash Table][Sorting][Simulation],71.40%,Easy,0%
429,N-ary Tree Level Order Traversal,https://leetcode.com/problems/n-ary-tree-level-order-traversal/description/,[Tree][Breadth-First Search],70.80%,Medium,0%
551,Student Attendance Record I,https://leetcode.com/problems/student-attendance-record-i/description/,[String],48.70%,Easy,0%
2119,A Number After a Double Reversal,https://leetcode.com/problems/a-number-after-a-double-reversal/description/,[Math],79.40%,Easy,0%
1038,Binary Search Tree to Greater Sum Tree,https://leetcode.com/problems/binary-search-tree-to-greater-sum-tree/description/,[Tree][Depth-First Search][Binary Search Tree][Binary Tree],85.80%,Medium,0%
2259,Remove Digit From Number to Maximize Result,https://leetcode.com/problems/remove-digit-from-number-to-maximize-result/description/,[String][Greedy][Enumeration],44.90%,Easy,0%
476,Number Complement,https://leetcode.com/problems/number-complement/description/,[Bit Manipulation],67.60%,Easy,0%
2886,Change Data Type,https://leetcode.com/problems/change-data-type/description/,,86.50%,Easy,0%
2888,Reshape Data: Concatenate,https://leetcode.com/problems/reshape-data-concatenate/description/,,89.90%,Easy,0%
2260,Minimum Consecutive Cards to Pick Up,https://leetcode.com/problems/minimum-consecutive-cards-to-pick-up/description/,[Array][Hash Table][Sliding Window],50.90%,Medium,0%
1338,Reduce Array Size to The Half,https://leetcode.com/problems/reduce-array-size-to-the-half/description/,[Array][Hash Table][Greedy][Sorting][Heap (Priority Queue)],69.00%,Medium,0%
937,Reorder Data in Log Files,https://leetcode.com/problems/reorder-data-in-log-files/description/,[Array][String][Sorting],56.40%,Medium,0%
2637,Promise Time Limit,https://leetcode.com/problems/promise-time-limit/description/,,81.40%,Medium,0%
783,Minimum Distance Between BST Nodes,https://leetcode.com/problems/minimum-distance-between-bst-nodes/description/,[Tree][Depth-First Search][Breadth-First Search][Binary Search Tree][Binary Tree],59.50%,Easy,0%
1343,Number of Sub-arrays of Size K and Average Greater than or Equal to Threshold,https://leetcode.com/problems/number-of-sub-arrays-of-size-k-and-average-greater-than-or-equal-to-threshold/description/,[Array][Sliding Window],68.30%,Medium,0%
3086,Minimum Moves to Pick K Ones,https://leetcode.com/problems/minimum-moves-to-pick-k-ones/description/,[Array][Greedy][Sliding Window][Prefix Sum],21.60%,Hard,0%
1816,Truncate Sentence,https://leetcode.com/problems/truncate-sentence/description/,[Array][String],84.60%,Easy,0%
3081,Replace Question Marks in String to Minimize Its Value,https://leetcode.com/problems/replace-question-marks-in-string-to-minimize-its-value/description/,[Hash Table][String][Greedy][Sorting][Heap (Priority Queue)][Counting],25.00%,Medium,0%
2891,Method Chaining,https://leetcode.com/problems/method-chaining/description/,,74.20%,Easy,0%
2890,Reshape Data: Melt,https://leetcode.com/problems/reshape-data-melt/description/,,84.50%,Easy,0%
2336,Smallest Number in Infinite Set,https://leetcode.com/problems/smallest-number-in-infinite-set/description/,[Hash Table][Design][Heap (Priority Queue)],72.10%,Medium,0%
619,Biggest Single Number,https://leetcode.com/problems/biggest-single-number/description/,[Database],61.30%,Easy,0%
2885,Rename Columns,https://leetcode.com/problems/rename-columns/description/,,84.60%,Easy,0%
1119,Remove Vowels from a String,https://leetcode.com/problems/remove-vowels-from-a-string/description/,[String],91.00%,Easy,0%
3085,Minimum Deletions to Make String K-Special,https://leetcode.com/problems/minimum-deletions-to-make-string-k-special/description/,[Hash Table][String][Greedy][Sorting][Counting],43.20%,Medium,0%
3091,Apply Operations to Make Sum of Array Greater Than or Equal to k,https://leetcode.com/problems/apply-operations-to-make-sum-of-array-greater-than-or-equal-to-k/description/,[Math][Greedy][Enumeration],42.80%,Medium,0%
3090,Maximum Length Substring With Two Occurrences,https://leetcode.com/problems/maximum-length-substring-with-two-occurrences/description/,[Hash Table][String][Sliding Window],62.00%,Easy,0%
156,Binary Tree Upside Down,https://leetcode.com/problems/binary-tree-upside-down/description/,[Tree][Depth-First Search][Binary Tree],62.70%,Medium,0%
245,Shortest Word Distance III,https://leetcode.com/problems/shortest-word-distance-iii/description/,[Array][String],58.40%,Medium,0%
